year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2012,Duke,2628,874,1915,274,739,606,864,377,806,1182,423,210,136,411,626
2012,Vanderbilt,2615,885,1921,307,792,538,770,342,819,1161,458,214,144,478,579
2012,Memphis,2614,933,1899,185,511,563,785,297,832,1129,505,278,196,444,665
2012,Ohio,2597,901,2107,278,809,517,749,405,761,1165,488,347,103,482,723
2012,Detroit-Mercy,2597,903,2008,165,553,626,857,393,767,1160,463,272,165,450,684
2012,Mercer,2589,899,1968,264,730,527,734,349,861,1210,519,259,181,566,720
2012,Lamar,2573,902,2087,153,454,616,855,457,859,1316,448,283,154,418,603
2012,Davidson,2571,879,1969,255,760,558,731,372,817,1188,455,184,116,388,673
2012,Minnesota,2569,915,1979,203,571,536,769,372,848,1220,573,269,186,555,703
2012,San Francisco,2563,906,1942,239,681,512,745,319,751,1069,470,285,63,442,605
2012,Iowa,2555,902,1984,201,539,550,763,368,766,1134,521,262,119,432,584
2012,Utah State,2551,896,1887,208,566,551,766,312,870,1182,497,146,119,449,664
2012,Wichita State,2545,912,1892,230,620,491,656,332,861,1193,485,209,130,403,553
2012,New Mexico,2545,876,1898,264,699,529,748,360,894,1253,573,240,117,467,609
2012,Xavier,2543,899,1986,176,501,569,819,347,866,1212,471,216,135,454,662
2012,Texas-Arlington,2537,842,1884,229,647,624,888,401,834,1234,442,258,123,530,632
2012,Robert Morris,2532,844,2020,240,682,604,862,472,753,1224,493,308,90,509,765
2012,Oregon,2527,883,1884,246,658,515,726,321,767,1087,485,204,121,437,583
2012,Cincinnati,2522,924,2194,260,763,414,643,446,801,1246,479,298,170,403,570
2012,Washington State,2521,860,1836,228,623,573,808,310,829,1139,505,178,103,486,642
2012,Purdue,2514,889,2019,284,753,452,689,338,739,1076,470,226,110,305,618
2012,Long Beach State,2510,880,1880,221,618,529,790,362,795,1156,476,242,92,440,527
2012,Western Carolina,2503,885,2090,263,748,470,681,418,741,1159,380,284,107,457,667
2012,Toledo,2502,871,1916,217,588,543,748,340,792,1132,469,251,79,491,605
2012,Iowa State,2490,847,1888,293,786,503,731,346,849,1195,484,196,96,419,545
2012,Norfolk State,2482,870,1977,198,635,544,829,376,842,1217,431,240,169,538,701
2012,La Salle,2478,898,1937,265,653,417,578,299,785,1084,496,275,114,441,591
2012,Weber State,2473,825,1797,285,728,538,661,255,782,1036,424,178,78,341,578
2012,Marshall,2472,895,2052,203,649,479,780,503,815,1318,444,213,132,457,707
2012,Texas,2470,836,1927,197,601,601,820,407,739,1146,419,231,125,425,659
2012,Saint Mary's,2467,857,1811,245,713,508,697,363,811,1174,520,227,102,383,527
2012,Oral Roberts,2467,864,1786,182,507,557,747,328,681,1009,459,222,90,436,572
2012,Nevada,2461,842,1871,236,642,541,832,382,827,1209,450,197,167,480,568
2012,Middle Tennessee State,2459,882,1782,163,445,532,838,342,781,1122,525,238,150,473,667
2012,Akron,2456,868,1879,207,560,513,741,372,774,1145,475,247,141,483,614
2012,Albany,2453,842,1889,245,673,524,694,377,735,1111,424,193,95,429,576
2012,VCU,2448,837,2040,267,800,507,740,405,742,1146,433,379,131,409,646
2012,Saint Joseph's,2446,876,1862,226,622,468,676,299,856,1155,493,163,244,428,517
2012,Florida State,2443,877,1923,216,611,473,669,369,822,1190,427,265,213,568,653
2012,Illinois State,2439,804,1832,297,783,534,708,305,902,1206,459,177,118,422,588
2012,Portland State,2438,846,1751,185,531,561,761,296,740,1036,370,170,90,431,539
2012,Rice,2438,859,1921,195,573,525,768,296,884,1179,513,257,159,477,617
2012,Gonzaga,2436,823,1740,215,567,575,803,313,820,1133,455,223,105,433,514
2012,Colorado,2429,835,1874,199,572,560,810,312,902,1213,422,210,117,469,614
2012,USC Upstate,2426,888,2024,207,615,443,695,471,733,1204,440,286,144,511,663
2012,Southern Mississippi,2426,819,1975,215,601,573,779,428,737,1164,374,205,98,376,649
2012,Manhattan,2420,815,1865,244,676,546,750,380,768,1148,498,269,169,546,693
2012,California,2419,893,1878,156,430,477,641,315,796,1110,540,159,106,411,488
2012,Fairfield,2417,884,1973,229,662,420,645,375,779,1154,553,309,151,540,676
2012,Cal State Fullerton,2417,833,1763,266,658,485,699,349,740,1089,464,174,84,476,603
2012,Arizona,2416,795,1812,258,683,568,806,316,847,1163,473,195,122,436,586
2012,San Diego State,2416,863,1903,197,578,493,703,323,858,1181,417,189,79,425,542
2012,Vermont,2415,848,1914,191,561,528,714,362,834,1196,475,221,86,448,626
2012,Murray State,2412,811,1732,239,604,551,761,326,715,1041,418,276,139,456,592
2012,Bucknell,2410,836,1813,206,526,532,687,289,874,1163,478,152,112,416,595
2012,Loyola Marymount,2402,825,1936,221,639,531,720,355,779,1133,404,253,102,462,595
2012,Temple,2401,861,1836,228,574,451,627,309,738,1047,493,230,134,399,567
2012,Charleston Southern,2383,835,1866,259,681,454,658,360,678,1038,396,251,82,416,562
2012,TCU,2382,819,1884,239,668,505,731,325,703,1027,445,228,80,456,628
2012,Mississippi State,2377,854,1880,233,653,436,614,338,807,1144,441,198,116,396,455
2012,Campbell,2370,846,1748,169,452,509,761,308,764,1072,496,196,167,453,646
2012,Dayton,2369,814,1860,257,750,484,623,367,744,1111,472,174,89,429,616
2012,Old Dominion,2368,844,2082,207,647,473,766,502,853,1354,456,316,165,495,661
2012,Tennessee Tech ,2365,823,1772,179,511,540,758,334,709,1043,450,226,78,499,629
2012,Louisiana Tech,2358,849,2013,258,777,402,620,353,733,1085,441,230,125,441,677
2012,Hawaii,2356,835,1811,162,501,524,786,343,769,1112,475,182,104,485,616
2012,Butler,2352,823,2014,183,651,523,806,420,809,1229,454,239,123,486,714
2012,Evansville,2351,801,1738,177,453,572,749,247,613,860,509,243,54,404,680
2012,Drexel,2350,801,1821,221,584,527,711,342,848,1190,462,173,118,417,646
2012,West Virginia,2346,838,1914,174,583,496,739,447,744,1190,477,210,85,421,551
2012,Kansas State,2343,812,1849,183,546,536,799,431,730,1160,468,200,156,473,661
2012,Texas-San Antonio,2339,793,1774,272,690,481,647,270,713,982,433,263,97,443,556
2012,Tennessee,2338,809,1848,229,649,491,699,353,832,1185,436,193,149,467,628
2012,UConn,2336,858,1900,185,557,435,657,384,795,1179,457,199,233,418,489
2012,Saint Louis,2336,814,1813,238,663,470,653,300,724,1024,459,236,99,381,569
2012,Western Michigan,2332,801,1841,205,606,525,741,394,823,1216,449,159,104,494,642
2012,Miami (FL),2332,814,1890,250,714,454,630,332,739,1071,392,210,118,380,539
2012,Mississippi Valley State,2332,812,2025,252,777,456,708,406,772,1177,451,300,87,493,697
2012,Eastern Washington,2326,788,1914,283,793,467,659,351,669,1020,390,228,114,377,723
2012,Seton Hall,2324,833,1913,236,668,422,626,347,793,1140,476,284,107,433,601
2012,George Mason,2323,828,1788,156,470,511,732,322,802,1123,427,224,163,502,650
2012,Valparaiso,2323,786,1682,229,673,522,730,257,795,1052,466,204,98,485,585
2012,Kent State,2322,830,1836,200,579,462,670,335,720,1054,487,281,128,463,554
2012,Niagara,2322,785,1940,249,763,503,718,374,621,995,393,274,90,423,719
2012,IU Indy,2319,819,1850,186,525,495,638,355,625,979,375,218,96,379,555
2012,Florida Gulf Coast,2306,823,1806,251,672,409,608,338,728,1066,428,261,125,477,611
2012,Utah Valley,2305,819,1931,189,599,478,685,394,834,1228,443,214,121,417,524
2012,Wisconsin,2304,797,1875,285,775,425,575,325,817,1141,428,181,126,318,510
2012,Arkansas,2299,808,1860,205,580,478,692,322,685,1007,433,265,159,415,616
2012,Georgia State,2298,842,1936,178,562,436,665,349,805,1154,427,315,183,396,546
2012,DePaul,2298,857,1956,224,669,360,517,333,622,955,474,245,126,414,636
2012,Idaho,2298,807,1692,215,549,469,697,298,771,1069,486,155,135,439,566
2012,Texas State,2292,796,1842,245,679,455,639,319,679,998,419,247,95,443,628
2012,Rider,2291,771,1712,246,653,503,699,264,736,1000,443,191,127,481,558
2012,Northwestern,2286,790,1754,297,771,409,592,245,647,892,512,219,123,336,526
2012,Drake,2279,788,1794,212,585,491,749,251,784,1034,350,236,103,440,685
2012,Georgetown,2278,811,1743,186,536,470,673,342,797,1138,451,200,156,417,578
2012,Sacred Heart,2277,807,1756,207,561,456,612,295,718,1013,446,211,102,491,588
2012,Longwood,2276,826,1905,265,759,359,531,266,729,995,481,163,68,410,496
2012,Bethune-Cookman,2276,818,1890,178,522,462,702,372,632,1004,416,241,95,470,663
2012,Wagner,2275,779,1767,204,566,513,690,345,651,996,400,244,126,412,678
2012,Ole Miss,2275,820,1896,149,471,486,806,400,826,1226,380,225,178,486,612
2012,Western Kentucky,2272,769,1952,195,638,539,785,393,802,1195,385,195,146,533,691
2012,Quinnipiac,2271,828,1943,141,423,474,743,478,810,1288,397,170,106,404,657
2012,North Dakota State,2267,805,1649,199,531,458,635,227,734,960,421,192,108,385,603
2012,Villanova,2266,762,1848,196,622,546,724,387,764,1151,394,178,101,447,612
2012,UCLA,2263,848,1838,169,453,398,596,334,750,1083,473,260,153,400,560
2012,North Carolina Central,2263,772,1644,192,539,527,746,284,695,979,450,263,123,487,590
2012,Buffalo,2262,806,1734,212,601,438,665,345,811,1156,511,174,157,465,549
2012,UC Santa Barbara,2262,809,1757,227,593,417,601,363,757,1119,464,172,155,367,539
2012,Chattanooga,2260,765,1849,240,723,490,714,342,841,1183,456,202,36,442,554
2012,Northwestern State,2259,789,1852,193,625,488,799,372,727,1099,411,280,204,471,633
2012,Notre Dame,2257,781,1800,221,665,474,673,313,765,1078,497,177,114,342,469
2012,Michigan,2255,808,1777,276,788,363,503,264,725,989,431,168,72,369,529
2012,St. Bonaventure,2254,770,1687,174,504,540,710,344,726,1070,444,186,133,452,592
2012,Duquesne,2252,806,1786,199,594,441,660,288,595,882,473,240,113,373,541
2012,Tennessee State,2250,774,1772,203,586,499,725,336,715,1051,415,248,113,493,609
2012,North Texas,2250,818,1885,159,495,455,639,365,829,1193,385,200,130,464,559
2012,Coastal Carolina,2248,853,1753,150,440,392,582,342,774,1116,407,203,120,429,538
2012,Colorado State,2243,764,1621,189,473,526,685,235,714,949,389,172,60,407,605
2012,Lipscomb,2242,802,1852,235,637,403,634,325,710,1035,438,225,83,467,536
2012,Montana,2239,781,1689,195,524,482,672,262,723,985,436,229,115,400,585
2012,North Carolina A&T,2236,778,1852,224,667,456,698,330,747,1076,409,235,108,501,617
2012,N.J.I.T.,2236,787,1861,258,732,404,575,319,745,1064,413,232,97,403,645
2012,UNC Greensboro,2231,791,1961,222,656,427,623,387,665,1051,371,240,85,484,675
2012,Loyola (MD),2222,755,1775,164,484,548,762,380,694,1073,393,255,147,446,624
2012,Austin Peay,2216,792,1781,139,433,493,735,350,662,1012,388,230,115,466,574
2012,Northern Iowa,2216,754,1752,267,691,441,605,246,775,1021,384,203,63,369,534
2012,Coppin State,2213,756,1749,289,792,412,596,291,671,962,443,173,53,386,501
2012,Oklahoma State,2209,746,1756,211,633,506,685,240,746,985,376,214,140,395,628
2012,Houston Christian,2208,787,1860,153,479,481,704,360,652,1011,373,225,51,470,653
2012,Richmond,2207,724,1693,250,699,509,667,272,650,921,397,194,161,366,560
2012,McNeese State,2207,804,1904,173,539,426,631,379,750,1129,349,222,120,404,584
2012,Delaware,2206,746,1750,169,543,545,760,286,816,1101,302,150,160,412,567
2012,Providence,2203,772,1806,158,447,501,712,373,726,1099,435,170,166,391,542
2012,High Point,2203,746,1698,263,656,448,654,303,676,978,389,174,88,386,576
2012,Liberty,2201,811,1790,125,395,454,637,311,720,1031,439,169,77,386,554
2012,Arkansas State,2198,765,1771,176,476,492,737,340,726,1066,329,210,78,460,530
2012,Maryland,2198,743,1747,173,510,539,812,356,753,1109,339,137,139,425,561
2012,Southeast Missouri State,2192,819,1724,181,490,373,592,308,704,1012,462,156,108,405,581
2012,Charleston,2191,754,1769,245,725,438,683,313,732,1045,370,229,115,409,497
2012,Louisiana,2189,767,1790,172,525,483,766,340,816,1156,370,188,150,520,643
2012,Milwaukee,2183,748,1792,264,764,423,691,337,761,1097,426,209,87,466,582
2012,UC Irvine,2179,776,1861,250,700,377,592,335,772,1107,493,156,131,489,598
2012,Cleveland State,2177,804,1798,217,599,352,496,328,661,989,451,279,110,458,692
2012,Marist,2176,721,1733,203,569,531,734,303,703,1006,385,187,140,481,519
2012,Florida A&M,2175,820,2019,183,569,352,572,429,685,1113,344,269,145,520,671
2012,Elon,2175,770,1831,238,671,397,589,297,765,1061,407,149,83,429,570
2012,Fresno State,2170,745,1820,194,617,486,674,331,644,974,373,235,103,352,636
2012,North Florida,2168,787,1720,201,561,393,645,335,711,1046,392,186,104,495,590
2012,UCF,2166,768,1777,178,592,452,722,383,738,1120,375,208,142,416,552
2012,Lafayette,2161,723,1650,283,735,432,566,191,637,828,385,164,80,391,600
2012,LSU,2157,791,1947,173,530,402,582,392,748,1139,415,232,128,429,590
2012,North Dakota,2153,762,1722,201,609,428,679,287,771,1057,401,207,139,465,561
2012,Houston,2152,795,1714,164,464,398,565,330,710,1039,398,156,149,435,502
2012,Omaha,2150,797,1760,202,607,354,509,263,692,955,477,181,83,390,479
2012,Virginia Tech,2147,754,1797,205,562,434,599,335,705,1040,386,183,107,391,581
2012,Pennsylvania ,2146,767,1731,238,637,374,513,250,666,916,447,241,83,415,645
2012,Jacksonville State,2143,748,1761,144,533,503,742,346,679,1025,399,243,125,443,636
2012,Oklahoma,2142,794,1827,141,401,413,568,368,717,1084,431,194,96,396,537
2012,Princeton,2141,776,1681,236,628,353,520,250,754,1003,465,203,124,393,524
2012,Monmouth,2140,777,1855,194,583,392,603,288,595,882,441,253,49,449,661
2012,Cal Poly,2136,772,1800,226,642,366,524,360,711,1071,417,188,51,352,594
2012,East Carolina,2136,747,1714,236,676,406,593,300,696,995,452,241,131,426,557
2012,Alabama,2135,778,1722,136,470,443,623,321,784,1105,402,239,137,423,606
2012,Hampton,2134,746,1853,183,639,459,717,365,758,1122,352,226,160,467,607
2012,South Florida,2134,772,1765,169,534,421,597,327,818,1145,423,200,137,485,552
2012,St. John's,2129,757,1803,130,461,485,713,359,664,1023,345,255,119,423,533
2012,Rhode Island,2126,757,1888,165,593,447,648,444,674,1118,348,200,121,451,557
2012,Bowling Green,2125,823,1795,156,461,323,474,328,678,1005,438,247,103,425,538
2012,Stony Brook,2125,768,1800,199,604,390,563,418,700,1118,353,177,53,395,482
2012,Eastern Kentucky,2123,744,1715,231,681,404,551,256,619,875,378,239,59,347,629
2012,Cal State Bakersfield,2121,761,1676,198,542,401,587,324,587,911,437,248,107,456,614
2012,Appalachian State,2121,746,1693,203,591,426,656,306,727,1033,379,187,125,444,609
2012,Indiana State,2120,722,1719,201,588,475,659,253,749,1002,397,194,104,403,543
2012,James Madison,2115,748,1774,248,676,371,557,283,669,951,428,213,83,414,624
2012,Denver,2112,728,1494,255,641,401,526,185,584,769,484,223,137,375,564
2012,Wofford,2110,777,1792,218,665,338,508,295,730,1025,463,173,78,382,536
2012,Missouri State,2108,775,1778,186,549,372,516,269,776,1044,433,148,66,338,592
2012,Gardner-Webb,2103,749,1804,191,614,414,620,363,728,1091,376,222,84,447,619
2012,Fort Wayne,2100,756,1676,164,497,424,621,273,679,952,410,188,73,434,593
2012,San Jose State,2099,715,1810,232,701,437,586,307,665,972,416,151,38,340,548
2012,Illinois,2098,767,1741,186,611,378,529,291,695,986,400,162,132,429,565
2012,East Tennessee State,2098,768,1743,128,411,434,684,377,629,1006,323,316,91,419,519
2012,Youngstown State,2095,746,1729,270,708,333,514,251,659,910,405,201,164,347,503
2012,Rutgers,2095,764,1802,169,504,398,571,360,650,1010,407,261,122,475,667
2012,Tulsa,2093,710,1577,178,463,495,727,308,748,1056,345,149,152,457,575
2012,Hofstra,2091,700,1732,155,466,536,747,337,653,989,389,245,84,441,595
2012,Savannah State,2089,746,1791,192,586,405,688,412,701,1112,422,230,112,487,621
2012,Stetson,2089,732,1660,229,667,396,570,322,683,1004,434,188,83,513,560
2012,Santa Clara,2085,717,1751,239,657,412,582,325,634,959,384,151,98,348,625
2012,St. Francis (NY),2084,727,1685,239,672,391,590,303,695,998,392,205,73,486,642
2012,San Diego,2079,744,1648,199,548,392,598,234,654,888,421,207,102,425,565
2012,Morehead State,2070,701,1621,215,599,453,608,320,637,957,394,282,42,492,617
2012,Wyoming,2068,709,1585,197,602,451,610,225,705,929,373,227,104,384,557
2012,Seattle,2065,779,1792,191,578,316,454,358,726,1084,373,226,87,414,568
2012,American University,2059,713,1678,227,576,406,567,254,727,981,404,146,92,355,544
2012,Central Arkansas,2058,786,1884,150,490,336,605,394,626,1020,426,235,92,445,588
2012,Boise State,2050,708,1653,227,664,407,589,298,641,938,346,183,56,366,544
2012,Boston University,2045,725,1717,202,634,393,583,317,725,1041,371,187,98,434,537
2012,Southern Utah,2038,755,1594,82,276,446,617,272,656,927,443,169,71,432,633
2012,Winthrop,2035,754,1793,157,506,370,564,335,671,1005,349,217,104,393,594
2012,Harvard,2033,695,1490,185,518,458,613,237,708,944,401,184,137,379,473
2012,Western Illinois,2031,744,1626,174,441,369,538,223,661,884,422,200,90,375,496
2012,Montana State,2030,709,1669,198,565,414,598,306,604,910,378,193,108,397,569
2012,Wake Forest,2029,689,1613,166,499,485,659,224,697,921,362,162,142,394,518
2012,Central Connecticut State,2029,717,1689,180,524,415,547,316,591,906,393,235,103,423,541
2012,Army West Point,2027,678,1608,238,671,433,596,211,671,881,403,185,54,467,581
2012,Northern Colorado,2026,699,1454,199,448,429,614,261,627,888,349,155,66,456,555
2012,UTEP,2021,727,1588,144,423,423,619,244,706,950,447,151,89,431,540
2012,Texas Southern,2021,684,1656,183,555,470,746,321,751,1072,331,278,139,560,591
2012,Portland,2018,723,1691,162,507,410,571,288,683,971,368,145,86,483,645
2012,Prairie View A&M,2016,755,1922,166,532,340,629,414,744,1157,346,251,103,514,621
2012,Arkansas-Pine Bluff ,2013,705,1707,145,484,458,719,334,705,1039,367,230,132,491,600
2012,UNC Wilmington,2013,723,1740,173,530,394,580,357,733,1090,370,173,122,428,548
2012,Charlotte,2010,693,1683,192,590,432,656,304,713,1017,392,243,85,421,548
2012,Furman,2006,681,1646,210,623,434,608,333,674,1007,338,160,104,431,590
2012,Georgia Southern,2002,749,1608,163,464,341,513,252,634,885,371,228,69,453,580
2012,Tulane,2002,693,1641,184,546,432,653,302,679,981,381,219,104,394,514
2012,Alcorn State,2002,712,1710,144,453,434,624,289,653,942,292,203,104,486,617
2012,Clemson,2001,736,1701,171,532,358,534,316,652,967,392,231,117,376,499
2012,South Carolina State,2001,721,1827,142,498,417,641,401,681,1081,327,192,131,489,563
2012,Virginia,2000,721,1576,155,469,403,558,228,744,972,394,207,88,368,506
2012,UMKC,1998,699,1621,256,679,344,495,212,590,802,380,190,74,414,588
2012,Troy,1996,721,1758,250,724,304,450,358,582,940,360,188,103,347,478
2012,Texas-RGV,1993,677,1631,230,631,409,580,236,676,911,423,163,63,489,569
2012,Yale,1991,678,1571,176,509,459,646,311,713,1024,383,151,115,410,522
2012,Nicholls State,1989,694,1616,198,625,403,599,244,591,835,365,161,55,452,587
2012,Maine,1989,750,1696,169,518,320,437,299,656,954,408,178,125,379,539
2012,Samford,1984,712,1604,247,739,313,478,267,651,918,419,161,65,386,520
2012,South Dakota,1982,710,1576,191,534,371,530,222,645,867,399,184,101,365,438
2012,Central Michigan,1980,700,1772,203,608,377,594,352,648,999,329,214,105,394,630
2012,Idaho State,1979,695,1652,193,562,396,579,281,550,831,359,211,68,424,594
2012,Florida Atlantic ,1977,718,1738,208,613,333,502,312,625,937,382,201,128,366,572
2012,Penn State,1977,695,1770,201,647,386,563,354,658,1011,344,218,77,390,634
2012,Siena,1975,718,1692,146,476,393,577,319,727,1046,391,180,106,437,431
2012,Little Rock,1974,672,1655,161,492,469,672,274,692,965,324,198,94,387,608
2012,Stephen F. Austin,1970,724,1620,111,387,411,650,331,721,1051,442,229,87,437,535
2012,Canisius,1965,704,1731,191,580,366,503,334,642,976,327,192,76,443,539
2012,Radford,1959,699,1819,202,659,359,564,329,645,973,344,234,80,447,669
2012,Texas A&M,1956,732,1695,162,491,330,502,296,713,1008,375,182,71,431,574
2012,Columbia,1955,683,1586,211,565,378,509,258,707,964,380,182,70,365,511
2012,Bradley,1955,689,1720,151,503,426,625,279,724,1003,343,204,99,438,550
2012,Jacksonville,1951,706,1688,151,474,388,591,372,599,970,363,220,105,449,663
2012,Georgia,1950,692,1751,202,647,364,530,309,681,989,349,199,118,331,552
2012,Southern Illinois,1944,709,1711,135,478,391,611,338,614,952,363,230,103,436,662
2012,Tennessee-Martin,1943,701,1698,125,437,416,592,331,599,930,403,187,73,478,601
2012,Auburn,1942,696,1669,156,517,394,608,303,710,1013,386,199,149,420,570
2012,Northeastern,1941,676,1579,169,485,420,598,310,620,929,369,246,119,485,578
2012,South Alabama,1935,682,1606,136,400,435,621,391,696,1087,323,143,139,468,500
2012,Green Bay,1935,693,1638,165,461,384,544,310,678,988,369,181,142,424,536
2012,Morgan State,1934,676,1574,145,472,437,646,315,622,936,341,191,130,453,549
2012,William & Mary,1931,662,1632,218,679,389,547,230,696,925,343,154,67,410,544
2012,The Citadel,1925,704,1610,162,486,355,537,263,637,899,400,180,50,440,497
2012,UC Davis,1924,661,1614,240,650,362,529,245,647,891,371,151,70,480,573
2012,George Washington,1921,733,1725,129,396,326,491,351,608,959,382,205,115,408,547
2012,Kennesaw State,1920,691,1665,206,604,332,531,289,569,858,374,192,57,429,533
2012,Delaware State,1917,694,1596,180,515,349,498,272,538,810,342,228,192,299,472
2012,Southern Methodist,1909,645,1539,248,728,371,551,220,619,839,382,221,72,402,540
2012,Cal State Northridge,1908,641,1671,170,554,456,604,347,561,908,375,175,67,384,626
2012,Brown,1907,685,1695,234,647,303,483,254,696,949,413,162,79,381,497
2012,South Carolina,1903,689,1713,204,625,321,458,347,556,902,309,212,151,396,561
2012,Ball State,1901,647,1536,191,581,416,604,310,647,956,400,182,79,388,501
2012,UMBC,1897,686,1753,152,512,373,564,321,640,961,309,175,54,439,628
2012,Eastern Illinois,1896,688,1579,147,430,373,493,279,586,865,383,165,67,380,499
2012,Colgate,1893,660,1532,198,515,375,544,223,687,910,363,111,68,435,570
2012,Arizona State,1891,654,1439,181,497,402,594,237,677,914,377,173,123,506,545
2012,Presbyterian,1889,661,1425,171,493,396,563,229,578,806,323,131,52,372,457
2012,Pacific,1888,644,1591,200,624,400,581,278,615,892,376,155,54,361,518
2012,Holy Cross,1886,673,1565,166,489,374,519,261,686,946,367,167,129,396,511
2012,Chicago State,1884,688,1732,155,526,353,541,303,669,972,320,214,99,506,626
2012,Howard,1881,618,1613,140,439,505,744,340,671,1010,283,189,94,531,690
2012,Southern,1879,659,1607,145,462,416,607,228,719,947,342,183,111,435,601
2012,Sacramento State,1875,663,1470,152,448,397,568,248,626,874,386,130,64,383,535
2012,Sam Houston State,1875,657,1580,149,501,412,689,305,755,1059,408,185,74,494,590
2012,UAB,1875,654,1559,179,520,388,566,321,706,1027,352,136,110,439,493
2012,Georgia Tech,1866,700,1639,158,507,308,471,307,717,1024,340,161,152,447,513
2012,Hartford,1860,654,1580,228,736,324,486,206,632,838,406,205,64,482,613
2012,Wright State,1857,625,1569,189,550,418,594,231,618,848,319,210,50,436,634
2012,Bryant,1852,656,1626,209,690,331,480,268,622,890,376,133,64,441,552
2012,Texas Tech,1844,644,1470,142,398,414,590,210,667,877,345,161,92,533,654
2012,UC Riverside,1841,684,1669,130,422,343,498,284,697,981,308,148,123,411,536
2012,Alabama State,1840,648,1714,190,621,354,606,368,650,1018,357,236,95,470,614
2012,Florida International,1836,630,1514,150,447,426,588,290,579,869,271,216,110,423,584
2012,Boston College,1833,629,1543,225,664,350,520,193,665,857,354,153,89,453,491
2012,Cornell,1833,639,1567,217,636,338,494,230,632,861,379,218,85,377,557
2012,Nebraska,1827,649,1521,194,599,335,437,227,609,835,381,198,78,397,495
2012,Illinois-Chicago,1826,636,1611,193,593,361,539,309,635,944,341,150,88,438,576
2012,Miami (OH),1821,639,1472,220,619,323,463,222,613,835,351,165,72,405,504
2012,Northern Arizona,1804,661,1620,157,481,325,469,344,609,953,407,190,62,428,467
2012,Saint Peter's,1799,668,1646,154,489,309,477,289,590,879,390,236,110,483,596
2012,Fordham,1797,663,1729,138,502,333,546,380,639,1019,347,189,163,399,516
2012,Air Force,1786,616,1383,192,569,362,537,161,622,783,403,194,90,371,491
2012,Maryland-Eastern Shore,1785,644,1695,154,555,343,538,375,658,1033,317,178,87,522,599
2012,SIU-Edwardsville,1775,626,1419,182,459,341,521,228,603,831,330,152,61,415,499
2012,New Hampshire,1774,620,1547,212,617,322,529,258,646,903,285,153,69,379,524
2012,Alabama A&M ,1764,629,1538,147,469,359,555,291,602,893,314,178,119,463,617
2012,St. Francis (PA),1763,652,1422,135,401,324,496,224,536,759,363,188,80,457,503
2012,Binghamton,1762,627,1579,132,437,376,538,253,629,881,346,187,67,463,554
2012,Fairleigh Dickinson,1762,655,1589,109,393,343,520,270,632,902,322,167,110,440,543
2012,Texas A&M-CC,1755,627,1584,141,461,360,600,290,663,953,347,171,111,456,592
