year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2018,Villanova,3463,1220,2440,464,1158,559,718,367,1027,1394,655,259,162,425,645
2018,Kansas,3174,1165,2366,391,974,453,640,362,982,1344,649,254,160,456,597
2018,Duke,3121,1125,2288,309,831,562,791,464,1006,1470,648,275,185,460,574
2018,Gonzaga,3091,1125,2261,328,891,513,725,387,1025,1412,564,234,134,420,632
2018,Northern Colorado,3082,1104,2347,334,930,540,784,340,1051,1391,454,203,139,468,722
2018,Nevada,3055,1049,2238,354,904,603,812,319,942,1261,598,230,150,358,630
2018,Buffalo,3047,1105,2334,351,948,486,695,410,933,1343,597,225,146,446,755
2018,Michigan,3019,1092,2335,361,1011,474,717,323,994,1317,585,261,126,379,644
2018,North Carolina,3018,1105,2417,305,849,503,677,476,1029,1505,674,213,151,445,587
2018,Marshall,3017,1042,2233,362,1013,571,747,273,973,1246,614,252,207,476,617
2018,Western Kentucky,2979,1075,2183,206,587,623,869,345,957,1302,515,271,140,440,569
2018,Purdue,2974,1033,2097,353,840,555,747,294,944,1238,598,211,180,399,580
2018,West Virginia,2964,1036,2374,322,911,570,744,486,855,1341,561,301,192,421,798
2018,South Dakota State,2958,1003,2147,374,927,578,759,290,1025,1315,467,172,80,353,562
2018,Xavier,2953,1011,2055,274,736,657,843,325,974,1299,579,205,109,441,602
2018,Penn State,2915,1057,2291,294,759,507,722,393,941,1334,541,282,193,461,685
2018,Portland State,2897,1034,2333,300,883,529,751,478,800,1278,548,333,118,431,746
2018,Florida Gulf Coast,2847,1045,2117,254,699,503,680,352,946,1298,535,256,97,492,653
2018,Marquette,2846,989,2081,385,924,483,600,290,783,1073,551,214,128,431,679
2018,Kentucky,2840,998,2115,195,546,649,930,419,980,1399,489,208,176,481,702
2018,Bucknell,2837,965,2050,280,804,627,872,309,941,1250,505,194,152,437,655
2018,Central Michigan,2835,953,2187,356,1037,573,711,382,874,1256,492,228,119,421,573
2018,South Dakota,2832,1017,2136,243,684,555,740,323,934,1257,463,239,69,389,592
2018,Louisiana,2829,971,2093,297,818,590,775,414,866,1280,591,255,147,454,648
2018,North Texas,2828,1012,2243,302,849,502,761,389,1009,1398,475,195,112,490,723
2018,Stephen F. Austin,2819,1000,2059,242,651,577,819,389,825,1214,499,359,106,543,765
2018,Arkansas,2819,1005,2119,269,681,540,793,331,838,1169,501,218,163,381,700
2018,Central Arkansas,2819,980,2162,286,804,573,780,336,879,1215,565,233,180,479,690
2018,Arizona,2818,1009,2003,237,642,563,741,339,913,1252,531,173,158,427,603
2018,Oregon,2817,986,2155,324,908,521,683,348,874,1222,556,248,152,434,712
2018,Michigan State,2807,991,1996,290,725,535,716,395,1018,1413,670,143,250,459,640
2018,Florida State,2804,994,2125,273,781,543,786,387,896,1283,523,241,186,457,652
2018,USC,2798,1022,2174,296,788,458,649,346,858,1204,569,228,145,383,568
2018,New Mexico,2795,939,2065,367,979,550,708,288,738,1026,539,251,96,422,696
2018,Texas Southern,2787,925,2111,280,781,657,906,340,905,1245,438,207,145,453,631
2018,Auburn,2783,906,2102,324,908,647,836,389,856,1245,481,252,180,410,672
2018,Saint Mary's,2772,1014,1970,284,692,460,598,276,897,1173,557,160,94,357,556
2018,Butler,2763,1020,2155,287,805,436,562,294,846,1140,489,232,100,391,642
2018,Texas Tech,2759,964,2096,252,702,579,823,386,904,1290,529,262,157,454,669
2018,Oklahoma State,2757,959,2224,296,851,543,717,428,859,1287,514,237,143,465,692
2018,Creighton,2756,1008,2050,343,923,397,531,232,931,1163,588,187,88,371,501
2018,Savannah State,2754,940,2350,391,1304,483,694,399,782,1181,504,301,89,448,608
2018,UNLV,2753,978,2000,185,554,612,868,379,917,1296,535,184,146,473,580
2018,Niagara,2748,944,2124,272,758,588,808,380,878,1258,397,171,145,373,579
2018,Texas-San Antonio,2740,972,2224,353,979,443,656,362,998,1360,492,218,95,440,703
2018,Wichita State,2731,957,2009,300,787,517,700,376,913,1289,610,154,127,385,581
2018,Loyola (IL),2721,995,1963,277,700,454,626,217,959,1176,594,241,90,470,528
2018,Louisville,2721,969,2140,280,754,503,683,342,945,1287,489,251,217,424,585
2018,Oklahoma,2718,954,2063,300,836,510,684,322,879,1201,479,208,151,427,551
2018,Mississippi State,2716,1000,2151,256,802,460,666,382,907,1289,491,243,198,481,614
